hippo_rh_fa_8,1
hippo_rh_md_1,1
hippo_rh_md_3,1
hippo_rh_md_4,1
hippo_rh_md_9,2
hippo_rh_vol_10,1
hippo_rh_vol_12,1
hippo_rh_vol_13,2
hippo_rh_vol_3,1
hippo_rh_vol_5,1
hippo_rh_vol_7,3
hippo_rh_vol_9,2
lh_G.S_transv_frontopol_area,1
lh_G.S_transv_frontopol_thickness,1
lh_G_Ins_lg.S_cent_ins_volume,1
lh_G_cingul.Post.dorsal_volume,1
lh_G_front_inf.Opercular_thickness,1
lh_G_front_inf.Opercular_volume,1
lh_G_front_inf.Orbital_area,1
lh_G_front_inf.Orbital_volume,1
lh_G_front_middle_volume,1
lh_G_insular_short_area,3
lh_G_oc.temp_med.Lingual_meancurv,1
lh_G_occipital_middle_area,1
lh_G_occipital_middle_meancurv,1
lh_G_occipital_middle_volume,2
lh_G_occipital_sup_area,1
lh_G_orbital_volume,1
lh_G_pariet_inf.Supramar_meancurv,2
lh_G_postcentral_meancurv,1
lh_G_precuneus_area,1
lh_G_precuneus_volume,1
lh_G_temp_sup.G_T_transv_meancurv,1
lh_G_temp_sup.Lateral_volume,1
lh_G_temporal_inf_meancurv,1
lh_G_temporal_inf_thickness,1
lh_G_temporal_inf_volume,1
lh_Lat_Fis.ant.Vertical_thickness,1
lh_S_central_thickness,1
lh_S_collat_transv_post_area,1
lh_S_front_middle_area,1
lh_S_front_sup_thickness,1
lh_S_intrapariet.P_trans_area,1
lh_S_intrapariet.P_trans_meancurv,1
lh_S_intrapariet.P_trans_volume,1
lh_S_oc.temp_lat_volume,1
lh_S_oc.temp_med.Lingual_thickness,1
lh_S_oc.temp_med.Lingual_volume,1
lh_S_occipital_ant_area,2
lh_S_occipital_ant_thickness,1
lh_S_occipital_ant_volume,1
lh_S_orbital.H_Shaped_volume,1
lh_S_orbital_lateral_meancurv,1
lh_S_parieto_occipital_thickness,2
lh_S_pericallosal_volume,1
lh_S_postcentral_thickness,1
lh_S_precentral.inf.part_thickness,1
lh_S_precentral.inf.part_volume,1
lh_S_precentral.sup.part_meancurv,1
lh_S_suborbital_thickness,1
lh_S_subparietal_area,1
lh_S_subparietal_volume,1
lh_S_temporal_inf_area,1
lh_S_temporal_inf_volume,4
lh_S_temporal_sup_area,1
lh_S_temporal_transverse_volume,1
lh_WhiteSurfArea_area.x,1
lh_WhiteSurfArea_area.y,1
lh_caudalanteriorcingulate_area,2
lh_caudalmiddlefrontal_volume,1
lh_entorhinal_thickness,1
lh_entorhinal_volume,1
lh_fusiform_volume,1
lh_inferiorparietal_area,1
lh_inferiorparietal_volume,1
lh_inferiortemporal_volume,1
lh_insula_area,1
lh_lateraloccipital_area,1
lh_lateralorbitofrontal_area,1
lh_lateralorbitofrontal_thickness,1
lh_lateralorbitofrontal_volume,1
lh_middletemporal_area,1
lh_middletemporal_volume,1
lh_paracentral_volume,1
lh_pericalcarine_area,1
lh_precuneus_thickness,2
lh_precuneus_volume,1
lh_rostralmiddlefrontal_volume,1
lh_superiorfrontal_volume,1
lh_superiorparietal_volume,1
lh_transversetemporal_thickness,1
rhCerebralWhiteMatterVol,1
rh_G.S_cingul.Ant_thickness,1
rh_G.S_cingul.Mid.Post_meancurv,1
rh_G.S_paracentral_area,1
rh_G_Ins_lg.S_cent_ins_thickness,1
rh_G_cingul.Post.dorsal_thickness,1
rh_G_cingul.Post.dorsal_volume,1
rh_G_cuneus_meancurv,1
rh_G_front_inf.Opercular_area,1
rh_G_front_inf.Opercular_meancurv,1
rh_G_front_inf.Opercular_thickness,1
rh_G_front_middle_area,1
rh_G_front_middle_volume,1
rh_G_insular_short_thickness,1
rh_G_oc.temp_lat.fusifor_meancurv,1
rh_G_oc.temp_lat.fusifor_thickness,1
rh_G_oc.temp_med.Lingual_volume,2
rh_G_occipital_middle_area,3
rh_G_orbital_area,2
rh_G_orbital_thickness,3
rh_G_orbital_volume,1
rh_G_pariet_inf.Supramar_thickness,1
rh_G_parietal_sup_area,1
rh_G_parietal_sup_volume,1
rh_G_precuneus_volume,1
rh_G_temp_sup.Lateral_volume,1
rh_G_temp_sup.Plan_polar_volume,1
rh_G_temporal_middle_area,1
rh_Pole_temporal_area,1
rh_Pole_temporal_thickness,1
rh_S_circular_insula_ant_area,1
rh_S_circular_insula_inf_volume,3
rh_S_collat_transv_ant_thickness,1
rh_S_intrapariet.P_trans_meancurv,1
rh_S_oc.temp_med.Lingual_volume,1
rh_S_oc_sup.transversal_area,2
rh_S_oc_sup.transversal_meancurv,1
rh_S_oc_sup.transversal_volume,1
rh_S_occipital_ant_volume,2
rh_S_orbital.H_Shaped_meancurv,2
rh_S_orbital_med.olfact_area,1
rh_S_orbital_med.olfact_thickness,1
rh_S_parieto_occipital_thickness,1
rh_S_parieto_occipital_volume,1
rh_S_postcentral_volume,1
rh_S_precentral.inf.part_thickness,1
rh_S_precentral.inf.part_volume,1
rh_S_precentral.sup.part_area,1
rh_S_suborbital_area,1
rh_S_suborbital_thickness,1
rh_S_suborbital_volume,1
rh_S_temporal_inf_thickness,1
rh_S_temporal_inf_volume,1
rh_S_temporal_sup_volume,1
rh_bankssts_area,1
rh_caudalanteriorcingulate_area,1
rh_caudalanteriorcingulate_volume,1
rh_entorhinal_thickness,3
rh_frontalpole_area,1
rh_fusiform_area,1
rh_inferiorparietal_thickness,1
rh_inferiorparietal_volume,1
rh_inferiortemporal_area,2
rh_isthmuscingulate_volume,1
rh_lateraloccipital_area,1
rh_lateralorbitofrontal_thickness,1
rh_lateralorbitofrontal_volume,1
rh_middletemporal_thickness,1
rh_parahippocampal_area,2
rh_parahippocampal_volume,1
rh_parsorbitalis_area,1
rh_pericalcarine_area,1
rh_pericalcarine_thickness,1
rh_postcentral_area,1
rh_precentral_thickness,1
rh_precuneus_volume,1
rh_rostralanteriorcingulate_area,1
rh_rostralmiddlefrontal_area,1
rh_superiortemporal_thickness,1
rh_supramarginal_volume,1
rh_transversetemporal_area,1
